nct_id,overall_count,female,male,<=18years,18-65years,>=65years,mean_age,age_number_analyzed
NCT00383552,1492,826.0,666.0,,,,38.28,55.0
NCT00383565,9,1.0,8.0,0.0,4.0,5.0,66.8,21.0
NCT00383630,1,0.0,1.0,0.0,1.0,0.0,,
NCT00383643,96,64.0,32.0,,,,52.875,33.5
NCT00383708,57,28.0,29.0,,,,51.6,21.0
NCT00383721,2392,592.0,1800.0,,,,59.666666666666664,47.333333333333336
NCT00383747,120,54.0,66.0,,,,43.333333333333336,22.333333333333332
NCT00383760,15,8.0,7.0,0.0,10.0,5.0,62.0,21.0
NCT00383786,94,46.0,48.0,0.0,94.0,0.0,40.86666666666667,22.333333333333332
NCT00383942,160,160.0,0.0,0.0,160.0,0.0,,
NCT00384033,1232,798.0,434.0,,,,39.402,278.0
NCT00384059,476,224.0,252.0,,,,2.1,22.333333333333332
NCT00384085,1176,504.0,672.0,,,,54.1,33.5
NCT00384111,26,9.0,17.0,,,,63.0,21.0
NCT00384176,3228,1338.0,1890.0,,,,58.725,33.5
NCT00384189,2146,724.0,1422.0,,,,8.459999999999999,55.0
NCT00384241,2198,1386.0,812.0,1000.0,1198.0,0.0,,
NCT00384293,864,316.0,548.0,,,,53.800000000000004,22.333333333333332
NCT00384332,46,26.0,20.0,0.0,46.0,0.0,38.050000000000004,22.333333333333332
NCT00384397,2236,1124.0,1112.0,2236.0,0.0,0.0,279.325,33.5
NCT00384449,1,1.0,0.0,0.0,0.0,1.0,,
NCT00384670,7,5.0,2.0,7.0,0.0,0.0,6.6,21.0
NCT00384748,96,0.0,96.0,0.0,38.0,58.0,,
NCT00384774,260,226.0,34.0,,,,39.975,37.0
NCT00384813,82,30.0,52.0,,,,10.5,22.333333333333332
NCT00384839,36,0.0,36.0,,,,71.1,21.0
NCT00384865,128,110.0,18.0,,,,59.61,55.0
NCT00384930,2112,0.0,2112.0,,,,62.1,47.333333333333336
NCT00384956,22,9.0,13.0,,,,69.5,21.0
NCT00385008,40,38.0,2.0,,,,31.96666666666667,22.333333333333332
NCT00385138,10602,3058.0,7544.0,,,,62.5,22.333333333333332
NCT00385203,70,28.0,42.0,,,,51.166666666666664,22.333333333333332
NCT00385216,20,11.0,9.0,0.0,20.0,0.0,23.0,21.0
NCT00385255,3436,2016.0,1420.0,,,,49.120000000000005,22.333333333333332
NCT00385268,120,30.0,90.0,0.0,120.0,0.0,45.63333333333333,22.333333333333332
NCT00385515,162,154.0,8.0,0.0,132.0,30.0,52.699999999999996,22.333333333333332
NCT00385541,100,90.0,10.0,0.0,100.0,0.0,42.86666666666667,230.33333333333334
NCT00385580,190,0.0,190.0,,,,69.0,22.333333333333332
NCT00385593,1308,840.0,468.0,,,,44.0,22.333333333333332
NCT00385671,814,330.0,484.0,,,,61.56,33.5
NCT00385684,11,0.0,11.0,0.0,0.0,11.0,,
NCT00385697,1108,392.0,710.0,,,,16.25,183.66666666666666
NCT00385723,276,186.0,90.0,,,,51.05,33.5
NCT00385736,780,294.0,486.0,8.0,738.0,34.0,39.55,33.5
NCT00385762,35,0.0,35.0,0.0,35.0,0.0,,
NCT00385788,104,56.0,48.0,,,,30.166666666666668,22.333333333333332
NCT00385801,62,0.0,62.0,,,,43.166666666666664,22.333333333333332
NCT00385827,212,0.0,212.0,,,,68.275,33.5
NCT00385840,1356,732.0,624.0,,,,68.26666666666667,22.333333333333332
NCT00385918,36,2.0,34.0,,,,51.73333333333333,22.333333333333332
NCT00385944,112,18.0,94.0,,,,60.666666666666664,22.333333333333332
NCT00385996,22,11.0,11.0,,,,71.0,21.0
NCT00386009,400,0.0,400.0,,,,58.596666666666664,22.333333333333332
NCT00386022,38,38.0,0.0,,,,62.53333333333333,22.333333333333332
NCT00386100,1356,636.0,720.0,,,,51.1,230.33333333333334
NCT00386152,470,300.0,170.0,0.0,222.0,248.0,64.2975,33.5
NCT00386243,484,56.0,428.0,0.0,482.0,2.0,37.1,22.333333333333332
NCT00386256,76,0.0,76.0,0.0,4.0,72.0,72.22,55.0
NCT00386308,378,378.0,0.0,,,,39.0,22.333333333333332
NCT00386334,776,486.0,290.0,0.0,0.0,776.0,72.0,22.333333333333332
NCT00386360,322,322.0,0.0,,,,52.56666666666666,22.333333333333332
NCT00386425,972,372.0,600.0,,,,63.364999999999995,33.5
NCT00386477,600,600.0,0.0,0.0,600.0,0.0,26.7,22.333333333333332
NCT00386607,601,271.0,330.0,,,,55.0,21.0
NCT00386724,8,6.0,2.0,0.0,7.0,1.0,,
NCT00386776,40,22.0,18.0,0.0,36.0,4.0,,
NCT00386880,38,30.0,8.0,0.0,38.0,0.0,,
NCT00387010,218,124.0,94.0,,,,49.9,21.0
NCT00387023,12,7.0,5.0,,,,60.0,21.0
NCT00387036,12,4.0,8.0,,,,67.9,21.0
NCT00387088,7834,1760.0,6074.0,,,,64.8,22.333333333333332
NCT00387127,134,14.0,120.0,,,,56.13333333333333,22.333333333333332
NCT00387153,8,3.0,5.0,0.0,5.0,3.0,48.5,21.0
NCT00387244,7,4.0,3.0,0.0,4.0,3.0,,
NCT00387335,44,14.0,30.0,,,,57.333333333333336,22.333333333333332
NCT00387348,48,28.0,20.0,0.0,38.0,10.0,58.0975,33.5
NCT00387426,14,7.0,7.0,,,,64.0,21.0
NCT00387465,90,44.0,46.0,0.0,50.0,40.0,,
NCT00387621,116,56.0,60.0,,,,57.875,33.5
NCT00387647,24,4.0,20.0,0.0,6.0,18.0,68.7,21.0
NCT00387660,160,82.0,78.0,,,,65.66666666666667,22.333333333333332
NCT00387712,198,50.0,148.0,0.0,34.0,164.0,63.0,230.33333333333334
NCT00387725,254,138.0,116.0,,,,10.368,55.0
NCT00387751,14,5.0,9.0,0.0,8.0,6.0,61.0,21.0
NCT00387764,80,19.0,61.0,,,,60.5,21.0
NCT00387790,64,34.0,30.0,,,,6.0,21.0
NCT00387829,686,300.0,386.0,0.0,666.0,20.0,43.0,22.333333333333332
NCT00387881,1000,742.0,258.0,,,,36.199999999999996,22.333333333333332
NCT00387894,6,1.0,5.0,0.0,6.0,0.0,44.0,21.0
NCT00387959,17,5.0,12.0,0.0,16.0,1.0,,
NCT00388037,30,30.0,0.0,,,,57.0,21.0
NCT00388154,21,21.0,0.0,0.0,19.0,2.0,62.0,21.0
NCT00388297,2406,2406.0,0.0,,,,27.7,55.0
NCT00388349,146,63.0,83.0,0.0,145.0,1.0,,
NCT00388362,36,17.0,19.0,0.0,33.0,3.0,,
NCT00388414,28,0.0,28.0,0.0,28.0,0.0,36.93,22.333333333333332
NCT00388453,94,58.0,36.0,0.0,92.0,2.0,,
NCT00388505,1034,462.0,572.0,,,,25.566666666666666,22.333333333333332
NCT00388583,1614,914.0,700.0,0.0,0.0,1614.0,72.53333333333333,22.333333333333332
NCT00388674,24756,5986.0,18770.0,,,,39.699999999999996,230.33333333333334
NCT00388726,1524,1524.0,0.0,,,,55.300000000000004,22.333333333333332
NCT00388804,76,0.0,76.0,,,,65.36666666666666,22.333333333333332
NCT00388947,1590,1590.0,0.0,,,,62.0,21.0
NCT00388973,676,472.0,204.0,,,,,
NCT00389064,900,636.0,264.0,,,,,
NCT00389168,228,76.0,152.0,0.0,200.0,28.0,54.0,230.5
NCT00389207,1138,184.0,954.0,,,,38.65,33.5
NCT00389324,35,28.0,7.0,3.0,28.0,4.0,42.5,21.0
NCT00389441,52,24.0,28.0,,,,57.6,21.0
NCT00389467,236,122.0,114.0,0.0,102.0,134.0,65.74000000000001,55.0
NCT00389493,200,96.0,104.0,0.0,200.0,0.0,33.849999999999994,33.5
NCT00389519,484,176.0,308.0,,,,12.22,55.0
NCT00389532,232,172.0,60.0,0.0,138.0,94.0,57.73333333333333,22.333333333333332
NCT00389597,1150,576.0,574.0,0.0,1128.0,22.0,,
NCT00389610,112,46.0,66.0,0.0,60.0,52.0,,
NCT00389649,26,6.0,18.0,0.0,9.0,16.0,,
NCT00389805,54,28.0,26.0,,,,60.333333333333336,22.333333333333332
NCT00389818,40,10.0,30.0,0.0,39.0,1.0,44.4,21.0
NCT00389831,88,58.0,30.0,0.0,84.0,4.0,53.96666666666667,22.333333333333332
NCT00389857,62,36.0,26.0,62.0,0.0,0.0,22.566666666666666,22.333333333333332
NCT00389974,19,19.0,0.0,,,,44.0,21.0
NCT00390013,18,18.0,0.0,0.0,18.0,0.0,,
NCT00390182,38,17.0,21.0,0.0,28.0,10.0,,
NCT00390221,1242,804.0,438.0,,,,35.7,33.5
NCT00390234,63,63.0,0.0,0.0,47.0,16.0,60.0,21.0
NCT00390299,46,22.0,24.0,,,,,
NCT00390325,42,22.0,20.0,0.0,16.0,26.0,,
NCT00390364,1,1.0,0.0,0.0,1.0,0.0,38.0,21.0
NCT00390416,48,14.0,34.0,0.0,40.0,8.0,,
NCT00390429,162,88.0,74.0,,,,60.0,33.5
NCT00390455,582,582.0,0.0,,,,,
NCT00390468,18,0.0,18.0,,,,,
NCT00390546,142,48.0,94.0,,,,11.75,22.333333333333332
NCT00390559,124,42.0,82.0,0.0,124.0,0.0,,
NCT00390572,274,58.0,216.0,,,,55.43333333333334,230.33333333333334
NCT00390611,170,170.0,0.0,,,,62.333333333333336,22.333333333333332
NCT00390689,308,178.0,130.0,,,,53.075,33.5
NCT00390780,1154,682.0,472.0,,,,37.0,22.333333333333332
NCT00390793,107,48.0,59.0,0.0,87.0,20.0,53.0,21.0
NCT00390806,944,324.0,620.0,,,,58.6,22.333333333333332
NCT00390858,80,46.0,34.0,,,,10.4,22.333333333333332
NCT00390884,346,140.0,206.0,346.0,0.0,0.0,13.833333333333334,22.333333333333332
NCT00390910,572,242.0,330.0,,,,9.865,33.5
NCT00390949,18908,10268.0,8640.0,,,,,
NCT00391027,514,210.0,304.0,,,,,
NCT00391053,7666,4016.0,3650.0,0.0,0.0,7666.0,72.9,55.0
NCT00391079,678,460.0,218.0,,,,48.96666666666667,22.333333333333332
NCT00391092,848,848.0,0.0,,,,53.73333333333333,230.33333333333334
NCT00391118,306,306.0,0.0,,,,54.0,345.5
NCT00391170,108,48.0,60.0,6.0,98.0,4.0,,
NCT00391222,796,416.0,380.0,,,,36.402499999999996,33.5
NCT00391274,422,154.0,268.0,,,,56.13333333333333,22.333333333333332
NCT00391365,546,246.0,300.0,,,,61.18666666666667,22.333333333333332
NCT00391391,1034,484.0,550.0,1034.0,0.0,0.0,46.260000000000005,55.0
NCT00391430,78,0.0,0.0,,,,,
NCT00391443,1232,374.0,858.0,,,,63.53333333333333,22.333333333333332
NCT00391469,2718,988.0,1730.0,,,,65.02000000000001,55.0
NCT00391586,43,23.0,20.0,,,,68.0,21.0
NCT00391599,260,260.0,0.0,,,,31.833333333333332,22.333333333333332
NCT00391625,10,6.0,4.0,0.0,10.0,0.0,39.8,21.0
NCT00391716,300,130.0,170.0,,,,44.625,33.5
NCT00391768,174,72.0,102.0,,,,,
NCT00391807,1683,,,,,,28.6,21.0
NCT00391846,504,144.0,360.0,,,,77.33333333333333,22.333333333333332
NCT00391872,37248,10576.0,26672.0,,,,62.199999999999996,22.333333333333332
NCT00391898,188,94.0,94.0,,,,66.42666666666668,22.333333333333332
NCT00391976,246,118.0,128.0,,,,8.8075,33.5
NCT00391989,53,27.0,26.0,,,,53.61,21.0
NCT00392015,118,40.0,78.0,,,,,
NCT00392041,72,72.0,0.0,,,,44.21,22.333333333333332
NCT00392054,254,62.0,192.0,0.0,198.0,56.0,55.46666666666666,22.333333333333332
NCT00392171,120,44.0,76.0,,,,52.0,21.0
NCT00392197,202,102.0,100.0,12.0,180.0,10.0,35.26666666666667,22.333333333333332
NCT00392210,158,158.0,0.0,0.0,92.0,66.0,59.10999999999999,22.333333333333332
NCT00392223,236,142.0,94.0,,,,,
NCT00392236,76,32.0,44.0,,,,40.36666666666667,22.333333333333332
NCT00392288,1002,408.0,594.0,,,,,
NCT00392327,740,256.0,472.0,730.0,10.0,0.0,9.244444444444445,34.0
NCT00392379,540,12.0,528.0,,,,36.56666666666667,22.333333333333332
NCT00392392,29,29.0,0.0,,,,52.0,21.0
NCT00392444,35,6.0,29.0,,,,66.0,21.0
NCT00392496,17,7.0,10.0,,,,65.0,21.0
NCT00392665,72,10.0,62.0,,,,57.0,22.333333333333332
NCT00392678,216,90.0,126.0,0.0,182.0,34.0,55.8,55.0
NCT00392704,60,10.0,50.0,,,,56.0,21.0
NCT00392769,33,33.0,0.0,,,,63.0,21.0
NCT00392782,24,13.0,11.0,0.0,24.0,0.0,41.1,21.0
NCT00392808,778,404.0,374.0,778.0,0.0,0.0,1.408,55.0
NCT00392821,156,48.0,108.0,0.0,94.0,62.0,,
NCT00392834,68,8.0,60.0,0.0,68.0,0.0,41.266666666666666,22.333333333333332
NCT00392860,8,4.0,4.0,0.0,8.0,0.0,44.333333333333336,22.333333333333332
NCT00392925,354,222.0,132.0,,,,38.760000000000005,55.0
NCT00392951,30,10.0,20.0,12.0,18.0,0.0,11.0,30.0
NCT00392990,50,6.0,44.0,0.0,42.0,8.0,,
NCT00393029,24,14.0,10.0,0.0,24.0,0.0,44.949999999999996,22.333333333333332
NCT00393042,64,17.0,47.0,64.0,0.0,0.0,11.7,21.0
NCT00393068,62,5.0,57.0,,,,64.0,21.0
NCT00393094,31,12.0,19.0,0.0,30.0,1.0,46.96,21.0
NCT00393367,358,122.0,236.0,358.0,0.0,0.0,6.233333333333333,22.333333333333332
NCT00393380,13,6.0,7.0,0.0,11.0,2.0,39.0,21.0
NCT00393458,3456,700.0,2756.0,,,,63.4,55.0
NCT00393484,240,50.0,190.0,,,,47.38999999999999,22.333333333333332
NCT00393510,160,66.0,94.0,,,,67.39999999999999,22.333333333333332
NCT00393523,2956,1422.0,1534.0,,,,5.316666666666666,47.333333333333336
NCT00393705,604,348.0,256.0,,,,57.699999999999996,22.333333333333332
NCT00393718,800,262.0,538.0,,,,58.333333333333336,22.333333333333332
NCT00393796,108,30.0,78.0,,,,69.0,22.333333333333332
NCT00393848,74,28.0,46.0,0.0,62.0,12.0,50.4,55.0
NCT00393861,29,3.0,26.0,0.0,29.0,0.0,37.3,21.0
NCT00393874,100,10.0,90.0,,,,41.0,33.5
NCT00393887,200,0.0,200.0,,,,61.5,22.333333333333332
NCT00393913,107,38.0,69.0,0.0,103.0,4.0,45.0,21.0
NCT00393939,1186,1186.0,0.0,,,,54.699999999999996,22.333333333333332
NCT00393978,150,76.0,74.0,150.0,0.0,0.0,17.400000000000002,230.33333333333334
NCT00394082,50,50.0,0.0,,,,57.6,21.0
NCT00394095,60,32.0,28.0,60.0,0.0,0.0,14.299999999999999,22.333333333333332
NCT00394147,17,7.0,10.0,,,,64.0,21.0
NCT00394212,154,146.0,8.0,0.0,152.0,2.0,47.6,22.333333333333332
NCT00394251,394,394.0,0.0,,,,51.20000000000001,22.333333333333332
NCT00394277,2350,,,,,,45.720000000000006,55.0
NCT00394329,576,258.0,318.0,576.0,0.0,0.0,10.74,55.0
NCT00394355,1132,718.0,414.0,,,,28.98,55.0
NCT00394433,38,6.0,32.0,,,,58.0,21.0
NCT00394472,488,164.0,324.0,,,,49.9,22.333333333333332
NCT00394524,306,140.0,166.0,0.0,228.0,78.0,58.15,22.333333333333332
NCT00394589,86,68.0,18.0,,,,58.325,33.5
NCT00394654,60,36.0,24.0,,,,28.5,22.333333333333332
NCT00394706,23444,8364.0,15080.0,22.0,9878.0,13544.0,66.9,34.0
NCT00394771,896,896.0,0.0,,,,30.48,55.0
NCT00394836,232,108.0,124.0,,,,60.0,22.333333333333332
NCT00394888,714,526.0,188.0,714.0,0.0,0.0,0.5,33.5
NCT00394901,742,346.0,396.0,,,,70.14,55.0
NCT00394914,622,364.0,258.0,,,,29.066666666666666,22.333333333333332
NCT00394953,978,372.0,606.0,,,,65.8,22.333333333333332
NCT00395018,65,12.0,53.0,,,,51.0,21.0
NCT00395044,100,12.0,88.0,0.0,100.0,0.0,33.9,22.333333333333332
NCT00395057,276,152.0,124.0,,,,,
NCT00395083,852,26.0,826.0,,,,66.0,230.33333333333334
NCT00395135,6354,5304.0,1050.0,,,,44.1,22.333333333333332
NCT00395161,586,296.0,290.0,586.0,0.0,0.0,8.133333333333333,22.333333333333332
NCT00395226,106,78.0,28.0,,,,50.06666666666666,230.33333333333334
NCT00395291,26,8.0,18.0,0.0,18.0,8.0,57.3,21.0
NCT00395304,182,63.0,119.0,182.0,0.0,0.0,10.8,21.0
NCT00395343,1282,630.0,652.0,,,,57.76666666666667,22.333333333333332
NCT00395447,3488,1122.0,2366.0,,,,70.33333333333333,22.333333333333332
NCT00395460,292,150.0,142.0,,,,43.36666666666667,22.333333333333332
NCT00395486,516,324.0,192.0,,,,58.93333333333334,22.333333333333332
NCT00395512,1310,670.0,640.0,,,,52.6,55.0
NCT00395538,62,50.0,12.0,,,,,
NCT00395629,98,,,,,,50.675,33.5
NCT00395642,66,17.0,49.0,0.0,37.0,29.0,65.0,21.0
NCT00395694,204,96.0,108.0,,,,18.599999999999998,22.333333333333332
NCT00395733,166,58.0,108.0,,,,53.06666666666666,22.333333333333332
NCT00395746,528,190.0,338.0,,,,59.675,33.5
NCT00395850,214,82.0,132.0,0.0,214.0,0.0,40.64,55.0
NCT00395863,92,42.0,50.0,0.0,78.0,14.0,49.43333333333334,22.333333333333332
NCT00395876,194,114.0,80.0,,,,39.63333333333333,22.333333333333332
NCT00395967,5,2.0,3.0,,,,52.2,21.0
NCT00395993,912,912.0,0.0,4.0,908.0,0.0,39.1,22.333333333333332
NCT00396006,13,6.0,7.0,0.0,10.0,3.0,59.6,21.0
NCT00396019,164,0.0,0.0,,,,,
NCT00396032,298,150.0,148.0,,,,59.29999999999999,22.333333333333332
NCT00396084,140,22.0,118.0,0.0,140.0,0.0,37.07142857142857,41.42857142857143
NCT00396097,632,178.0,454.0,,,,8.366666666666667,22.333333333333332
NCT00396136,221,53.0,168.0,,,,67.3,21.0
NCT00396162,154,88.0,66.0,,,,49.5,22.333333333333332
NCT00396201,22,13.0,9.0,,,,34.0,21.0
NCT00396253,223,124.0,99.0,,,,61.2,21.0
NCT00396266,44,14.0,30.0,,,,57.666666666666664,22.333333333333332
NCT00396279,37,20.0,17.0,,,,33.9,21.0
NCT00396292,704,704.0,0.0,62.0,642.0,0.0,26.456666666666667,22.333333333333332
NCT00396318,246,155.0,91.0,,,,43.6,230.0
NCT00396331,200,90.0,110.0,,,,50.46,55.0
NCT00396383,9,6.0,3.0,,,,62.0,21.0
NCT00396409,256,,,,,,28.96666666666667,22.333333333333332
NCT00396565,636,314.0,322.0,,,,45.425,33.5
NCT00396591,16,16.0,0.0,,,,59.3,21.0
NCT00396630,400,210.0,190.0,,,,8.2,22.333333333333332
NCT00396656,30,11.0,19.0,,,,52.3,21.0
NCT00396812,4,0.0,4.0,0.0,4.0,0.0,43.3,21.0
NCT00396877,1812,766.0,1046.0,,,,36.06666666666667,22.333333333333332
NCT00396981,1252,880.0,372.0,,,,55.03333333333333,230.33333333333334
NCT00397020,56,24.0,32.0,0.0,56.0,0.0,39.65,22.333333333333332
NCT00397033,620,218.0,402.0,,,,37.25,33.5
NCT00397046,42,16.0,26.0,0.0,28.0,14.0,56.476,55.0
NCT00397150,5158,2580.0,2578.0,5158.0,0.0,0.0,7.0,22.333333333333332
NCT00397189,1444,994.0,450.0,0.0,882.0,562.0,61.699999999999996,22.333333333333332
NCT00397215,874,400.0,474.0,,,,70.02000000000001,55.0
NCT00397254,197,173.0,24.0,0.0,197.0,0.0,42.0,21.0
NCT00397462,88,88.0,0.0,0.0,88.0,0.0,45.75,33.5
NCT00397488,78,24.0,54.0,0.0,39.0,39.0,,
NCT00397514,25,14.0,11.0,25.0,0.0,0.0,5.2,21.0
NCT00397540,290,52.0,238.0,,,,56.666666666666664,22.333333333333332
NCT00397579,11,0.0,11.0,0.0,1.0,10.0,68.0,21.0
NCT00397631,1040,476.0,564.0,,,,50.9,22.333333333333332
NCT00397813,154,48.0,106.0,0.0,60.0,94.0,66.9,48.8
NCT00397839,264,0.0,264.0,,,,64.39999999999999,230.33333333333334
NCT00397878,10,4.0,6.0,,,,60.0,21.0
NCT00397891,64,28.0,36.0,,,,67.72833333333334,47.333333333333336
NCT00397904,16,4.0,12.0,0.0,12.0,4.0,,
NCT00397930,820,786.0,34.0,,,,,
NCT00397943,220,134.0,86.0,,,,26.081666666666667,47.333333333333336
NCT00397982,17,6.0,11.0,0.0,8.0,9.0,61.0,21.0
NCT00398047,3,1.0,2.0,0.0,0.0,3.0,69.407,21.0
NCT00398073,68,16.0,52.0,0.0,46.0,22.0,,
NCT00398086,134,70.0,64.0,,,,63.625,33.5
NCT00398112,18,9.0,9.0,,,,67.5,21.0
NCT00398138,10,2.0,8.0,0.0,5.0,5.0,,
NCT00398216,1792,1080.0,712.0,0.0,1174.0,618.0,57.76666666666667,47.333333333333336
NCT00398320,40,18.0,22.0,,,,55.0,21.0
NCT00398398,44,15.0,29.0,,,,,
NCT00398411,132,50.0,82.0,,,,51.833333333333336,22.333333333333332
NCT00398476,127,82.0,45.0,,,,39.7,127.0
NCT00398567,90,90.0,0.0,,,,53.9,33.5
NCT00398632,6,3.0,3.0,0.0,6.0,0.0,44.0,230.0
NCT00398866,400,,,,,,66.675,33.5
NCT00398918,10,7.0,3.0,0.0,10.0,0.0,,
NCT00398983,90,52.0,38.0,,,,57.333333333333336,22.333333333333332
NCT00399035,2152,884.0,1268.0,,,,58.0,33.5
NCT00399308,80,32.0,48.0,0.0,58.0,22.0,64.305,33.5
NCT00399360,100,24.0,76.0,0.0,100.0,0.0,47.0,55.0
NCT00399490,281,171.0,110.0,,,,59.3,230.0
NCT00399516,21,8.0,13.0,0.0,17.0,4.0,53.4,21.0
NCT00399529,22,22.0,0.0,,,,52.0,21.0
NCT00399542,1142,1044.0,98.0,,,,46.300000000000004,22.333333333333332
NCT00399568,662,662.0,0.0,0.0,648.0,14.0,,
NCT00399763,140,30.0,110.0,128.0,12.0,0.0,16.086666666666666,22.333333333333332
NCT00399802,86,86.0,0.0,,,,59.800000000000004,22.333333333333332
NCT00399841,13,10.0,3.0,0.0,5.0,8.0,,
NCT00399880,260,112.0,148.0,,,,52.4,22.333333333333332
NCT00399893,10,6.0,4.0,10.0,0.0,0.0,11.933333333333332,22.333333333333332
NCT00400153,2920,1010.0,1910.0,,,,64.1,33.5
NCT00400179,2058,600.0,1458.0,,,,59.0,22.333333333333332
NCT00400205,14,6.0,8.0,0.0,14.0,0.0,,
NCT00400400,792,400.0,392.0,,,,48.4,22.333333333333332
NCT00400439,154,30.0,124.0,,,,60.666666666666664,22.333333333333332
NCT00400517,27,0.0,27.0,,,,59.0,21.0
NCT00400569,48,29.0,19.0,0.0,27.0,21.0,,
NCT00400634,116,30.0,86.0,,,,58.833333333333336,22.333333333333332
NCT00400686,31,12.0,19.0,,,,61.9,21.0
NCT00400712,206,98.0,108.0,,,,62.36666666666667,22.333333333333332
NCT00400725,288,166.0,122.0,,,,50.4,21.0
NCT00400764,142,40.0,102.0,,,,60.0,17.333333333333332
NCT00400803,35,15.0,20.0,0.0,20.0,15.0,65.0,21.0
NCT00400829,66,35.0,31.0,,,,63.0,21.0
NCT00400881,244,86.0,158.0,0.0,210.0,34.0,51.333333333333336,22.333333333333332
NCT00400946,1600,714.0,886.0,1600.0,0.0,0.0,,
NCT00400985,501,79.0,422.0,,,,65.0,21.0
NCT00401102,12,9.0,3.0,12.0,0.0,0.0,14.5,21.0
NCT00401193,594,594.0,0.0,,,,39.25,33.5
NCT00401245,986,986.0,0.0,,,,54.096000000000004,55.0
NCT00401258,15,11.0,4.0,0.0,15.0,0.0,44.5,21.0
NCT00401375,1030,454.0,576.0,,,,57.650000000000006,33.5
NCT00401401,60,14.0,46.0,0.0,60.0,0.0,53.0,55.0
NCT00401414,688,324.0,364.0,0.0,688.0,0.0,59.975,33.5
NCT00401518,780,392.0,388.0,,,,60.725,33.5
NCT00401531,824,410.0,414.0,824.0,0.0,0.0,1.89,22.333333333333332
NCT00401544,476,316.0,160.0,,,,63.08,55.0
NCT00401622,640,258.0,382.0,0.0,404.0,236.0,60.800000000000004,22.333333333333332
NCT00401726,1074,778.0,296.0,,,,44.69,22.333333333333332
NCT00401752,434,208.0,226.0,,,,50.300000000000004,22.333333333333332
NCT00401778,66,38.0,28.0,,,,63.75,33.5
NCT00401817,11,3.0,8.0,,,,60.0,21.0
NCT00401830,318,296.0,22.0,0.0,310.0,8.0,49.666666666666664,22.333333333333332
NCT00401843,614,284.0,330.0,,,,63.725,33.5
NCT00401882,14,4.0,10.0,0.0,10.0,4.0,64.10000000000001,230.33333333333334
NCT00401960,12,2.0,10.0,0.0,6.0,6.0,71.0,22.333333333333332
NCT00401973,398,158.0,240.0,,,,38.525000000000006,33.5
NCT00401986,14,8.0,6.0,0.0,14.0,0.0,38.64,21.0
NCT00402025,34,12.0,22.0,,,,55.95,33.5
NCT00402051,260,84.0,176.0,,,,62.36666666666667,22.333333333333332
NCT00402103,1112,452.0,660.0,,,,54.76666666666667,22.333333333333332
NCT00402116,144,42.0,102.0,,,,52.625,33.5
NCT00402168,346,94.0,252.0,,,,44.79999999999999,22.333333333333332
NCT00402194,34,14.0,20.0,0.0,34.0,0.0,38.766666666666666,22.333333333333332
NCT00402233,622,208.0,414.0,,,,62.279999999999994,55.0
NCT00402246,3994,1154.0,2840.0,2.0,1790.0,2202.0,65.03333333333335,22.333333333333332
NCT00402285,168,0.0,168.0,,,,60.75,33.5
NCT00402298,10,0.0,10.0,0.0,8.0,2.0,42.53333333333333,22.333333333333332
NCT00402324,404,238.0,166.0,,,,38.56333333333333,22.333333333333332
NCT00402337,618,568.0,50.0,,,,47.199999999999996,47.333333333333336
NCT00402363,1326,580.0,746.0,,,,59.739999999999995,55.0
NCT00402597,6924,1576.0,5348.0,0.0,5184.0,1740.0,57.38333333333333,47.333333333333336
NCT00402649,35,16.0,19.0,35.0,0.0,0.0,7.6,21.0
NCT00402688,484,0.0,484.0,0.0,402.0,82.0,,
NCT00402714,28,12.0,16.0,0.0,22.0,6.0,,
NCT00402727,1626,568.0,1058.0,,,,53.333333333333336,22.333333333333332
NCT00402740,322,115.0,207.0,0.0,71.0,251.0,72.7,21.0
NCT00402779,300,130.0,170.0,,,,,
NCT00402831,810,398.0,412.0,,,,13.683333333333332,22.333333333333332
NCT00402883,5,2.0,3.0,0.0,3.0,2.0,64.6,21.0
NCT00402896,20,9.0,11.0,,,,72.0,21.0
NCT00402987,538,288.0,250.0,,,,19.56,55.0
NCT00403117,29,14.0,15.0,0.0,29.0,0.0,28.0,21.0
NCT00403130,31,31.0,0.0,0.0,24.0,7.0,,
NCT00403234,20,16.0,4.0,,,,62.64,55.0
NCT00403260,2542,614.0,1928.0,,,,24.083333333333332,22.333333333333332
NCT00403273,108,16.0,92.0,,,,67.0,22.333333333333332
NCT00403390,62,48.0,14.0,62.0,0.0,0.0,10.0,22.333333333333332
NCT00403403,204,92.0,112.0,,,,62.666666666666664,22.333333333333332
NCT00403455,38,1.0,37.0,0.0,31.0,7.0,48.5789,21.0
NCT00403481,192,85.0,107.0,,,,58.1,21.0
NCT00403494,340,90.0,250.0,,,,67.3,22.333333333333332
NCT00403546,150,46.0,104.0,,,,40.06666666666667,22.333333333333332
NCT00403559,224,54.0,170.0,0.0,180.0,44.0,,
NCT00403585,104,21.0,83.0,,,,35.3,21.0
NCT00403754,41,21.0,20.0,,,,47.8,21.0
NCT00403767,28472,11290.0,17182.0,0.0,6576.0,21896.0,71.2,22.333333333333332
NCT00403845,50,4.0,46.0,,,,67.2,21.0
NCT00404066,21,21.0,0.0,0.0,19.0,2.0,,
NCT00404079,500,242.0,258.0,0.0,456.0,44.0,,
NCT00404092,92,42.0,50.0,,,,,
NCT00404235,146,54.0,92.0,,,,59.333333333333336,22.333333333333332
